"external_id","week","mo","tu","we","th","fr","sa","n","n_lowq","q2","n_full","n_obs","q4","week_q"
"57ea9",5,3.964,3.956,2.097,2.285,NA,3.997,6,2,5,28,35,"Środa czwartek jakość dobra reszta dni wspaniała","3.964000,3.956000,2.097000,2.285000,NA,3.997000"
"5870e",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"5aa56",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"5c3d1",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"7d03b",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"88df4",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,"Były dwa filmy gorszej jakości o ile pamiętam w środku tygodnia","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"898c1",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,"Większość tygodnia jakość średnia, piątek i Sobota jakość dobra","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"8a560",5,3.964,3.956,2.097,NA,3.879,3.997,6,1,3,28,35,NA,"3.964000,3.956000,2.097000,NA,3.879000,3.997000"
"8caa8",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"9d7d1",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"a711f",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"b7150",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"bb4ea",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"bb8d0",5,3.964,3.956,2.097,2.285,NA,3.997,6,2,5,28,35,NA,"3.964000,3.956000,2.097000,2.285000,NA,3.997000"
"bd209",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"c05b7",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"c42b6",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,5,28,35,"Dwa filmy były gorszej jakości","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"c565b",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,"Podtrzymuję, że nie da się ocenić kilku filmów naraz, w momencie gdy ich jakość różni się czasami diametralnie.","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"d45b5",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,"Niektóre filmy były w dobrej jakości, inne bardzo słabe. Ogólnie jedna wypadają umiarkowanie","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"f1308",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,"Wydaje mi się, że w środę i czwartek filmy były złej jakości, w pozostałe dni była dobra jakość, ale nie najlepsza.","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"f75f6",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"f7c29",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,3,28,35,NA,"3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"f865c",5,3.964,3.956,2.097,2.285,3.879,3.997,7,2,4,28,35,"Jakość zależnie od dnia","3.964000,3.956000,2.097000,2.285000,3.879000,3.997000"
"00c2c",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,5,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"023ce",6,NA,3.883,3.966,3.916,NA,2.172,6,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,NA,2.172000"
"0d293",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"27e23",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"343ab",6,NA,3.883,NA,3.916,3.88,2.172,6,2,5,23,36,NA,"NA,3.883000,NA,3.916000,3.880000,2.172000"
"365cd",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"3adab",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,2,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"40c71",6,NA,3.883,3.966,3.916,NA,2.172,6,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,NA,2.172000"
"4d5eb",6,NA,3.883,NA,NA,3.88,NA,4,1,3,23,36,NA,"NA,3.883000,NA,NA,3.880000,NA"
"50bf3",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,2,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"54ed7",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"5542e",6,NA,3.883,3.966,3.916,3.88,2.172,6,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"559e2",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"57ea9",6,NA,3.883,3.966,3.916,3.88,NA,6,1,5,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,NA"
"5870e",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"5aa56",6,NA,3.883,NA,3.916,3.88,2.172,6,2,4,23,36,NA,"NA,3.883000,NA,3.916000,3.880000,2.172000"
"5c3d1",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"7d03b",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,"Poniedziałek - czwartek: dobra jakość 
Piątek- sobota: zła jakość","NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"88df4",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,"Filmiki na początku tygodnia były dobrej jakości ostatnie dwa słabej Obraz był rozpikselowany i nieostry","NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"898c1",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"8a560",6,NA,NA,3.966,3.916,3.88,2.172,6,2,4,23,36,NA,"NA,NA,3.966000,3.916000,3.880000,2.172000"
"8caa8",6,NA,3.883,NA,3.916,3.88,NA,4,1,3,23,36,NA,"NA,3.883000,NA,3.916000,3.880000,NA"
"9d7d1",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"a711f",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"b7150",6,NA,3.883,NA,3.916,3.88,2.172,6,2,2,23,36,NA,"NA,3.883000,NA,3.916000,3.880000,2.172000"
"bb4ea",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,"Pod koniec tygodnia jakoś była lepsza.","NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"bb8d0",6,NA,3.883,NA,3.916,3.88,2.172,5,2,4,23,36,NA,"NA,3.883000,NA,3.916000,3.880000,2.172000"
"bd209",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"c05b7",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"c42b6",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,5,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"d45b5",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"f0ed7",6,NA,NA,NA,3.916,3.88,2.172,5,2,3,23,36,NA,"NA,NA,NA,3.916000,3.880000,2.172000"
"f1308",6,NA,3.883,3.966,3.916,NA,2.172,6,2,1,23,36,"Jeśli dobrze pamiętam, początkiem tygodnia wyświetlane filmy były złej jakości. W sobotę była o wiele lepsza jakość, ale nie jestem w stanie powiedzieć jaka dokładnie.","NA,3.883000,3.966000,3.916000,NA,2.172000"
"f75f6",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,"Pn wspaniała
Wt - wspaniała
Śr - wspaniała 
Czw -dobra
Pt - zła
SB - zła","NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"f7c29",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,3,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"f865c",6,NA,3.883,3.966,3.916,3.88,2.172,7,2,4,23,36,NA,"NA,3.883000,3.966000,3.916000,3.880000,2.172000"
"00c2c",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,5,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"023ce",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"0d293",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"27e23",7,NA,2.125,NA,3.999,3.896,3.978,6,1,5,26,35,NA,"NA,2.125000,NA,3.999000,3.896000,3.978000"
"343ab",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"365cd",7,NA,2.125,1.891,3.999,3.896,NA,5,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,NA"
"3adab",7,NA,2.125,1.891,NA,3.896,3.978,6,2,4,26,35,NA,"NA,2.125000,1.891000,NA,3.896000,3.978000"
"40c71",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,"Jakosc filmow poprawiala sie w ciagu tygodnia: pon 3/5, wt 3/5, śr 4/5, czw 4/5, pt 5/5","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"50bf3",7,NA,NA,NA,3.999,3.896,3.978,5,NA,4,26,35,NA,"NA,NA,NA,3.999000,3.896000,3.978000"
"54ed7",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"5542e",7,NA,2.125,1.891,NA,3.896,3.978,6,2,4,26,35,NA,"NA,2.125000,1.891000,NA,3.896000,3.978000"
"559e2",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"57ea9",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,5,26,35,"Poniedziałek i wtorek dobra reszta wspaniała","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"5870e",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"5aa56",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,5,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"5c3d1",7,NA,2.125,1.891,3.999,3.896,NA,6,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,NA"
"7d03b",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,"Poniedziałek-Wtorek - słaba jakość 
Środa- Sobota - dobra jakość","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"88df4",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,3,26,35,"Filmiki na początku tygodnia były złej jakości chyba od środy  jakość była dobra stąd ogólna ocena z uwzględnieniem tych gorszych","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"898c1",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"8a560",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,3,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"8caa8",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"9d7d1",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"a711f",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"b7150",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"bb4ea",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"bb8d0",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"bd209",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"c05b7",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,5,26,35,"W poniedziałek i wtorek jakość filmów była średnia, w pozostałe dni wspaniała.","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"c42b6",7,NA,2.125,1.891,3.999,3.896,NA,6,2,5,26,35,"Większość filmików była b. dobrej jakości","NA,2.125000,1.891000,3.999000,3.896000,NA"
"d45b5",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,3,26,35,"Pierwsze filmiki były słabe; późniejsze w dobrej jakości","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"f0ed7",7,NA,2.125,NA,3.999,3.896,NA,5,1,4,26,35,NA,"NA,2.125000,NA,3.999000,3.896000,NA"
"f1308",7,NA,NA,1.891,3.999,NA,3.978,5,1,5,26,35,"Jeśli dobrze pamiętam, początkiem tygodnia filmy były znacznie gorsze.","NA,NA,1.891000,3.999000,NA,3.978000"
"f75f6",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,"Pn zła
Wt zła 
Śr wspaniała
Czw - wspaniała
Pt - dobra
SB wspaniała","NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"f7c29",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"f865c",7,NA,2.125,1.891,3.999,3.896,3.978,7,2,4,26,35,NA,"NA,2.125000,1.891000,3.999000,3.896000,3.978000"
"00c2c",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"023ce",8,NA,NA,2.047,4.126,4.138,2.026,6,3,3,20,33,NA,"NA,NA,2.047000,4.126000,4.138000,2.026000"
"0d293",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,2,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"27e23",8,NA,2.096,2.047,NA,4.138,2.026,6,4,3,20,33,NA,"NA,2.096000,2.047000,NA,4.138000,2.026000"
"343ab",8,NA,2.096,2.047,4.126,4.138,NA,6,3,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,NA"
"365cd",8,NA,2.096,2.047,4.126,4.138,NA,6,3,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,NA"
"3adab",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"3fe63",8,NA,NA,2.047,4.126,4.138,NA,5,2,3,20,33,"Znowu mam wrażenie, że jakość była zmienna, więc trudno dać jednoznaczną ocenę; czasem obraz był bez wad, a czasem (chyba częściej) był średni, gorszy.","NA,NA,2.047000,4.126000,4.138000,NA"
"40c71",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"4d5eb",8,NA,2.096,NA,4.126,4.138,2.026,6,3,4,20,33,NA,"NA,2.096000,NA,4.126000,4.138000,2.026000"
"54ed7",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"57ea9",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,"Środa i czwartek wspaniała reszta dobra","NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"5aa56",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"5c3d1",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"7d03b",8,NA,2.096,NA,4.126,4.138,2.026,6,3,3,20,33,NA,"NA,2.096000,NA,4.126000,4.138000,2.026000"
"88df4",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,2,20,33,"Większość filmików nie była dobrej jakości słaba ostrość, trochę rozmazany obraz","NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"898c1",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"8a560",8,NA,2.096,NA,4.126,4.138,2.026,6,3,3,20,33,NA,"NA,2.096000,NA,4.126000,4.138000,2.026000"
"9d7d1",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"a711f",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,2,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"b7150",8,NA,2.096,2.047,4.126,NA,2.026,6,4,2,20,33,NA,"NA,2.096000,2.047000,4.126000,NA,2.026000"
"bb4ea",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,2,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"bb8d0",8,NA,2.096,2.047,4.126,4.138,NA,6,3,4,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,NA"
"bd209",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"c05b7",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"c42b6",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,4,20,33,"Początek tygodnia jakość znaczenie gorsza. Od połowy już bardzo dobra.","NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"c565b",8,NA,2.096,2.047,4.126,4.138,NA,6,3,3,20,33,"…","NA,2.096000,2.047000,4.126000,4.138000,NA"
"d45b5",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"f0ed7",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"f1308",8,NA,2.096,2.047,4.126,4.138,NA,5,3,3,20,33,"Ciężko jest mi w tym momencie ocenić jakość wyświetlanych filmów. Mam wrażenie, że początkiem tygodnia były wyświetlane filmy o słabej jakości i tak samo pod koniec tego tygodnia. Natomiast już w środku tygodnia wyświetlane filmy były bardzo dobrej jakości.","NA,2.096000,2.047000,4.126000,4.138000,NA"
"f75f6",8,NA,2.096,NA,4.126,4.138,2.026,6,3,1,20,33,NA,"NA,2.096000,NA,4.126000,4.138000,2.026000"
"f7c29",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,2,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"f865c",8,NA,2.096,2.047,4.126,4.138,2.026,7,4,3,20,33,NA,"NA,2.096000,2.047000,4.126000,4.138000,2.026000"
"00c2c",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"023ce",9,NA,NA,2.148,2.064,2.019,4.182,6,3,3,21,32,"filmy w każdym dniu miały różną jakość, wiec ciężkie jest ocenienie jakosci wszystkich na raz","NA,NA,2.148000,2.064000,2.019000,4.182000"
"0d293",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"27e23",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"365cd",9,NA,2.129,NA,2.064,2.019,4.182,6,3,3,21,32,NA,"NA,2.129000,NA,2.064000,2.019000,4.182000"
"3adab",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"40c71",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"4d5eb",9,NA,2.129,2.148,NA,NA,4.182,4,2,4,21,32,NA,"NA,2.129000,2.148000,NA,NA,4.182000"
"50bf3",9,NA,2.129,2.148,2.064,2.019,4.182,6,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"54ed7",9,NA,2.129,NA,NA,NA,NA,3,1,4,21,32,NA,"NA,2.129000,NA,NA,NA,NA"
"5542e",9,NA,NA,NA,2.064,2.019,4.182,5,2,3,21,32,NA,"NA,NA,NA,2.064000,2.019000,4.182000"
"559e2",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"57ea9",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,"Piątek i sobotę wspaniała reszta dni dobra","NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"5870e",9,NA,2.129,NA,2.064,2.019,NA,5,3,4,21,32,NA,"NA,2.129000,NA,2.064000,2.019000,NA"
"5aa56",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"5c3d1",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"7d03b",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,2,21,32,"Poniedziałek - Czwartek: słaba jakość 
Piątek - Sobota: umiarkowana jakość","NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"88df4",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,2,21,32,"Filmiki były złej jakości obraz rozmyty i nieostry","NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"9d7d1",9,NA,2.129,NA,NA,2.019,NA,3,2,4,21,32,NA,"NA,2.129000,NA,NA,2.019000,NA"
"a711f",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,2,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"b7150",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"bb4ea",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,2,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"bb8d0",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"bd209",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"c05b7",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,4,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"c42b6",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,"Zaczęły się pojawiać powiadomienia o dostępnym video 🙂","NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"c565b",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,"Jakość filmów diametralnie się między sobą różni, w takim razie jak ocenić je zbiorczo za pomocą jednego określenia? Uważam, że ocena powinna być wystawiana codziennie po każdym pojedynczym filmie.","NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"d45b5",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"f0ed7",9,NA,NA,2.148,NA,2.019,4.182,5,2,4,21,32,NA,"NA,NA,2.148000,NA,2.019000,4.182000"
"f1308",9,NA,2.129,2.148,NA,2.019,NA,5,3,3,21,32,"Wydaje mi się, że początkiem tygodnia (chyba tylko nawet w poniedziałek) film był słabej jakości. Później filmy miały umiarkowaną jakość. Ale mam wrażenie, że im bliżej niedzieli tym jakość się poprawiała.","NA,2.129000,2.148000,NA,2.019000,NA"
"f75f6",9,NA,2.129,2.148,NA,2.019,4.182,6,3,2,21,32,NA,"NA,2.129000,2.148000,NA,2.019000,4.182000"
"f865c",9,NA,2.129,2.148,2.064,2.019,4.182,7,4,3,21,32,NA,"NA,2.129000,2.148000,2.064000,2.019000,4.182000"
"00c2c",10,NA,4.182,NA,4.148,2.01,2.059,7,3,4,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,2.059000"
"023ce",10,NA,4.182,NA,4.148,2.01,NA,6,2,2,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,NA"
"0d293",10,NA,4.182,NA,4.148,2.01,2.059,7,3,3,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,2.059000"
"27e23",10,NA,4.182,NA,4.148,2.01,2.059,7,3,3,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,2.059000"
"343ab",10,NA,4.182,NA,NA,NA,2.059,5,2,4,23,37,NA,"NA,4.182000,NA,NA,NA,2.059000"
"365cd",10,NA,NA,NA,4.148,2.01,2.059,6,3,3,23,37,NA,"NA,NA,NA,4.148000,2.010000,2.059000"
"3adab",10,NA,4.182,NA,4.148,2.01,2.059,7,3,2,23,37,"Niekiedy bywają dźwięki przełączania się pomiędzy wideo
Słaba jakość filmików była w tym tygodniu","NA,4.182000,NA,4.148000,2.010000,2.059000"
"3fe63",10,NA,4.182,NA,NA,2.01,NA,3,2,2,23,37,NA,"NA,4.182000,NA,NA,2.010000,NA"
"40c71",10,NA,NA,NA,4.148,NA,2.059,5,2,3,23,37,NA,"NA,NA,NA,4.148000,NA,2.059000"
"4d5eb",10,NA,4.182,NA,NA,NA,2.059,5,2,4,23,37,NA,"NA,4.182000,NA,NA,NA,2.059000"
"54ed7",10,NA,4.182,NA,4.148,2.01,2.059,7,3,2,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,2.059000"
"5542e",10,NA,4.182,NA,4.148,NA,2.059,6,2,2,23,37,NA,"NA,4.182000,NA,4.148000,NA,2.059000"
"559e2",10,NA,4.182,NA,4.148,2.01,2.059,7,3,3,23,37,NA,"NA,4.182000,NA,4.148000,2.010000,2.059000"
